fecha,año,trimestre,mes,nombre_mes,dia,dia_semana,nombre_dia,semana_año,priceOpen,priceHigh,priceLow,priceClose,volume,rendimiento_diario,volatilidad_diaria,rango_cuerpo,direccion,media_movil_7d,media_movil_30d,rendimiento_vs_anterior
2023-01-27,2023,1,1,January,27,4,Friday,4,23030.7173,23417.721,22654.5934,23078.7279,25383335641.41,0.2085,3.3135,48.0106,1,22899.7582,19492.953,0.1995
2023-01-28,2023,1,1,January,28,5,Saturday,4,23079.9643,23165.8959,22908.8465,23031.0898,14712928379.05,-0.2118,1.1137,48.8746,0,22935.9673,19705.9112,-0.2064
2023-01-29,2023,1,1,January,29,6,Sunday,4,23031.4492,23919.8898,22985.0701,23774.5659,27423687259.16,3.2265,4.0589,743.1167,1,23086.5602,19944.9772,3.2281
2023-01-30,2023,1,1,January,30,0,Monday,5,23774.649,23789.3472,22657.5822,22840.1389,27205595568.34,-3.9307,4.7604,934.5101,0,23073.0899,20154.732,-3.9304
2023-01-31,2023,1,1,January,31,1,Tuesday,5,22840.7961,23225.0214,22765.5685,23139.2839,22837828665.18,1.3068,2.0115,298.4878,1,23144.9205,20371.8721,1.3097
2023-02-01,2023,1,2,February,1,2,Wednesday,5,23137.8351,23764.5393,22877.7507,23723.7697,26683255504.12,2.5324,3.8326,585.9345,1,23231.4791,20606.3821,2.5259
2023-02-02,2023,1,2,February,2,3,Thursday,5,23720.8235,24167.2102,23468.5953,23471.8704,32066936882.0,-1.0495,2.9452,248.9531,0,23294.2066,20832.7825,-1.0618
2023-02-03,2023,1,2,February,3,4,Friday,5,23469.4125,23678.1026,23279.9557,23449.3216,27083066007.24,-0.0856,1.6964,20.0909,0,23347.1486,21052.3186,-0.0961
2023-02-04,2023,1,2,February,4,5,Saturday,5,23446.3207,23556.9488,23291.7957,23331.8471,15639298538.02,-0.4882,1.1309,114.4736,0,23390.1139,21268.8223,-0.501
2023-02-05,2023,1,2,February,5,6,Sunday,5,23332.2476,23423.4356,22841.7603,22955.666,19564262605.21,-1.614,2.493,376.5816,0,23273.1282,21468.9455,-1.6123
2023-02-06,2023,1,2,February,6,0,Monday,6,22954.022,23119.28,22692.026,22760.1093,23825006541.98,-0.8448,1.8613,193.9127,0,23261.6954,21662.4466,-0.8519
2023-02-07,2023,1,2,February,7,1,Tuesday,6,22757.2675,23310.9751,22756.2583,23264.2912,27187964470.79,2.228,2.4375,507.0236,1,23279.5536,21868.2182,2.2152
2023-02-08,2023,1,2,February,8,2,Wednesday,6,23263.4151,23367.9593,22731.0982,22939.3987,25371367757.61,-1.3928,2.7376,324.0164,0,23167.5006,22059.6463,-1.3965
2023-02-09,2023,1,2,February,9,3,Thursday,6,22946.5655,22996.4375,21773.9746,21819.0399,32572572185.34,-4.9137,5.3274,1127.5256,0,22931.382,22205.4046,-4.884
2023-02-10,2023,1,2,February,10,4,Friday,6,21819.0064,21941.1856,21539.3928,21651.1838,27078406593.87,-0.7692,1.8415,167.8226,0,22674.5051,22328.9808,-0.7693
2023-02-11,2023,1,2,February,11,5,Saturday,6,21651.8419,21891.4106,21618.4497,21870.8741,16356226232.0,1.0116,1.2607,219.0322,1,22465.7947,22429.0236,1.0147
2023-02-12,2023,1,2,February,12,6,Sunday,6,21870.9025,22060.9946,21682.8288,21788.204,17821046405.57,-0.3781,1.7291,82.6985,0,22299.0144,22491.6446,-0.378
2023-02-13,2023,1,2,February,13,0,Monday,7,21786.9993,21898.4138,21460.0885,21808.1018,23918742607.37,0.0969,2.0119,21.1025,1,22163.0133,22519.3713,0.0913
2023-02-14,2023,1,2,February,14,1,Tuesday,7,21801.8231,22293.1401,21632.394,22220.8041,26792596580.6,1.9218,3.0307,418.981,1,22013.9438,22564.0382,1.8924
2023-02-15,2023,1,2,February,15,2,Wednesday,7,22220.5853,24307.8413,22082.7691,24307.8413,32483312909.3,9.3933,10.0136,2087.256,1,22209.4356,22668.6451,9.3923
2023-02-16,2023,1,2,February,16,3,Thursday,7,24307.3502,25134.1174,23602.5225,23623.4745,39316664596.38,-2.8135,6.301,683.8757,0,22467.2119,22750.7103,-2.8154
2023-02-17,2023,1,2,February,17,4,Friday,7,23621.2825,24924.0401,23460.756,24565.602,41358451254.72,3.9977,6.1948,944.3195,1,22883.5574,22879.9377,3.9881
2023-02-18,2023,1,2,February,18,5,Saturday,7,24565.296,24798.8356,24468.3736,24641.2769,19625427157.74,0.3093,1.3452,75.9809,1,23279.3292,22998.4205,0.3081
2023-02-19,2023,1,2,February,19,6,Sunday,7,24640.0272,25093.0551,24327.6417,24327.6417,25555105669.92,-1.2678,3.1064,312.3855,0,23642.106,23053.4568,-1.2728
2023-02-20,2023,1,2,February,20,0,Monday,8,24336.6233,25020.4595,23927.9093,24829.1476,28987376572.9,2.0238,4.4893,492.5242,1,24073.684,23121.8409,2.0615
2023-02-21,2023,1,2,February,21,1,Tuesday,8,24833.0489,25126.8517,24200.3641,24436.3545,31252098713.68,-1.5974,3.7309,396.6944,0,24390.1912,23179.0388,-1.582
2023-02-22,2023,1,2,February,22,2,Wednesday,8,24437.4185,24472.3398,23644.3177,24188.843,30199996780.9,-1.0172,3.3883,248.5755,0,24373.1914,23220.8525,-1.0129
2023-02-23,2023,1,2,February,23,3,Thursday,8,24190.719,24572.0894,23693.9195,23947.4925,30476264066.0,-1.0055,3.6302,243.2265,0,24419.4797,23264.5533,-0.9978
2023-02-24,2023,1,2,February,24,4,Friday,8,23946.0079,24103.7045,23007.0713,23198.1275,26811744927.57,-3.1232,4.5796,747.8804,0,24224.1262,23267.2289,-3.1292
2023-02-25,2023,1,2,February,25,5,Saturday,8,23200.1259,23210.2111,22861.5587,23175.3756,16100721565.07,-0.1067,1.5028,24.7502,0,24014.7118,23271.9822,-0.0981
2023-02-26,2023,1,2,February,26,6,Sunday,8,23174.1508,23654.3674,23084.2216,23561.2129,16644534841.91,1.6702,2.4603,387.0621,1,23905.2219,23288.065,1.6649
2023-02-27,2023,1,2,February,27,0,Monday,9,23561.4507,23857.8911,23205.8792,23522.8719,22660763494.22,-0.1637,2.7673,38.5788,0,23718.6111,23304.4577,-0.1627
2023-02-28,2023,1,2,February,28,1,Tuesday,9,23521.8388,23585.3841,23077.6504,23147.3534,20535363433.98,-1.5921,2.1586,374.4854,0,23534.4681,23283.5507,-1.5964
2023-03-01,2023,1,3,March,1,2,Wednesday,9,23150.93,23880.6325,23088.6267,23646.5499,24662841199.56,2.1408,3.4211,495.6199,1,23456.9977,23310.431,2.1566
2023-03-02,2023,1,3,March,2,3,Thursday,9,23647.0195,23739.1381,23245.0214,23475.4667,20386398516.25,-0.7255,2.0896,171.5527,0,23389.5654,23321.6371,-0.7235
2023-03-03,2023,1,3,March,3,4,Friday,9,23476.6337,23479.3481,22213.2376,22362.6793,26062404610.39,-4.7449,5.3931,1113.9544,0,23270.2157,23276.2674,-4.7402
2023-03-04,2023,1,3,March,4,5,Saturday,9,22362.923,22405.177,22198.981,22353.3501,11166012913.03,-0.0428,0.922,9.573,0,23152.7835,23238.9834,-0.0417
2023-03-05,2023,1,3,March,5,6,Sunday,9,22354.1436,22613.6852,22307.1433,22435.5142,13317001732.58,0.364,1.3713,81.3706,1,22991.9694,23205.1899,0.3676
2023-03-06,2023,1,3,March,6,0,Monday,10,22436.8168,22584.2938,22331.3148,22429.7575,17353192895.19,-0.0315,1.1275,7.0592,0,22835.8102,23175.1202,-0.0257
2023-03-07,2023,1,3,March,7,1,Tuesday,10,22428.3224,22527.4186,22011.2625,22219.7691,22765452203.97,-0.9299,2.3014,208.5533,0,22703.2981,23150.5903,-0.9362
2023-03-08,2023,1,3,March,8,2,Wednesday,10,22216.4423,22268.8963,21708.0505,21718.0798,22536575684.49,-2.2432,2.5245,498.3625,0,22427.8024,23115.856,-2.2579
2023-03-09,2023,1,3,March,9,3,Thursday,10,21720.0793,21802.7167,20210.3067,20363.0211,30364664170.83,-6.2479,7.3315,1357.0582,0,21983.1673,23019.147,-6.2393
2023-03-10,2023,1,3,March,10,4,Friday,10,20367.0018,20370.5954,19628.2543,20187.2436,39578257695.31,-0.8826,3.6448,179.7581,0,21672.3908,22927.4085,-0.8632
2023-03-11,2023,1,3,March,11,5,Saturday,10,20187.8771,20792.5257,20068.6603,20632.4096,30180288175.61,2.202,3.5856,444.5326,1,21426.5421,22887.8541,2.2052
2023-03-12,2023,1,3,March,12,6,Sunday,10,20628.029,22185.0311,20448.8063,22163.95,29279035521.01,7.4458,8.4168,1535.9209,1,21387.7473,22904.9463,7.423
2023-03-13,2023,1,3,March,13,0,Monday,11,22156.4067,24550.8375,21918.1999,24197.533,49466362688.47,9.2124,11.8821,2041.1263,1,21640.2866,22982.5016,9.1752
2023-03-14,2023,1,3,March,14,1,Tuesday,11,24201.766,26514.7172,24081.1827,24746.0747,54622230163.97,2.249,10.0552,544.3087,1,22001.1874,23081.0973,2.2669
2023-03-15,2023,1,3,March,15,2,Wednesday,11,24770.9257,25240.6158,23964.9098,24375.9614,43655701450.2,-1.5945,5.15,394.9643,0,22380.8848,23166.6926,-1.4956
2023-03-16,2023,1,3,March,16,3,Thursday,11,24373.4566,25190.327,24225.111,25052.7897,33866061746.62,2.7872,3.9601,679.3331,1,23050.8517,23261.0922,2.7766
2023-03-17,2023,1,3,March,17,4,Friday,11,25055.1232,27787.8122,24955.1691,27423.9306,50730261335.05,9.4544,11.3056,2368.8074,1,24084.6641,23364.9618,9.4646
2023-03-18,2023,1,3,March,18,5,Saturday,11,27448.1173,27725.9534,26636.2609,26965.8798,35723036817.12,-1.7569,3.97,482.2375,0,24989.4456,23476.3753,-1.6703
2023-03-19,2023,1,3,March,19,6,Sunday,11,26969.5038,28440.5612,26907.7163,28038.6749,37769448858.69,3.9644,5.6836,1069.1712,1,25828.692,23592.1444,3.9783
2023-03-20,2023,1,3,March,20,0,Monday,12,28041.6019,28527.7242,27242.8807,27767.2363,44774027663.55,-0.9784,4.5819,274.3656,0,26338.6496,23696.3431,-0.9681
2023-03-21,2023,1,3,March,21,1,Tuesday,12,27768.392,28439.5616,27439.6471,28175.8168,36102192830.48,1.4672,3.6009,407.4248,1,26828.6128,23824.6156,1.4714
2023-03-22,2023,1,3,March,22,2,Wednesday,12,28158.72,28803.3359,26759.9962,27307.4368,33382021889.86,-3.0232,7.2565,851.2832,0,27247.395,23907.2252,-3.082
2023-03-23,2023,1,3,March,23,3,Thursday,12,27301.9575,28729.8435,27183.3637,28333.9727,24220433689.12,3.78,5.6644,1032.0152,1,27716.1354,24037.1458,3.7592
2023-03-24,2023,1,3,March,24,4,Friday,12,28324.1117,28388.4377,27039.2654,27493.2851,25980310960.02,-2.9333,4.7633,830.8266,0,27726.0432,24147.2939,-2.9671
2023-03-25,2023,1,3,March,25,5,Saturday,12,27487.3377,27791.8256,27196.2338,27494.7069,13383005987.37,0.0268,2.1668,7.3691,1,27801.5899,24265.5344,0.0052
2023-03-26,2023,1,3,March,26,6,Sunday,12,27495.524,28178.1444,27445.0464,27994.3295,13878363191.96,1.8141,2.6662,498.8056,1,27795.2549,24425.4078,1.8172
2023-03-27,2023,1,3,March,27,0,Monday,13,27994.0679,28037.9259,26606.689,27139.8885,18188895177.73,-3.0513,5.1126,854.1794,0,27705.6338,24557.5582,-3.0522
2023-03-28,2023,1,3,March,28,1,Tuesday,13,27132.8889,27460.7195,26677.8187,27268.1315,17783600384.84,0.4984,2.8854,135.2426,1,27575.9644,24681.1222,0.4725
2023-03-29,2023,1,3,March,29,2,Wednesday,13,27267.0322,28619.5434,27259.6612,28348.4423,20684945905.97,3.966,4.9873,1081.4102,1,27724.6795,24841.9745,3.9618
2023-03-30,2023,1,3,March,30,3,Thursday,13,28350.1415,29159.9026,27720.1593,28033.5632,22435349950.56,-1.1167,5.0784,316.5783,0,27681.7639,25004.8482,-1.1107
2023-03-31,2023,1,3,March,31,4,Friday,13,28032.2623,28639.8961,27583.7153,28478.4846,19001327597.88,1.5918,3.7677,446.2223,1,27822.5066,25165.9126,1.5871
2023-04-01,2023,2,4,April,1,5,Saturday,13,28473.3318,28802.4575,28297.1725,28411.0342,10876469900.68,-0.2188,1.7746,62.2976,0,27953.4106,25330.4316,-0.2368
2023-04-02,2023,2,4,April,2,6,Sunday,13,28462.8448,28518.9584,27884.0871,28199.3084,12284641999.34,-0.9259,2.2305,263.5364,0,27982.6932,25524.9859,-0.7452
2023-04-03,2023,2,4,April,3,0,Monday,14,28183.0804,28475.6225,27276.7199,27790.2209,19556501326.93,-1.394,4.254,392.8595,0,28075.5979,25706.2149,-1.4507
2023-04-04,2023,2,4,April,4,1,Tuesday,14,27795.2743,28433.743,27681.3051,28168.0898,15284538858.55,1.3413,2.7071,372.8155,1,28204.1633,25897.3007,1.3597
2023-04-05,2023,2,4,April,5,2,Wednesday,14,28169.727,28739.2381,27843.7645,28177.9836,17052315986.14,0.0293,3.1789,8.2566,1,28179.8121,26088.9083,0.0351
2023-04-06,2023,2,4,April,6,3,Thursday,14,28175.2271,28178.3843,27738.7594,28044.1398,13837809380.28,-0.4653,1.5603,131.0873,0,28181.323,26283.054,-0.475
2023-04-07,2023,2,4,April,7,4,Friday,14,28038.967,28111.5933,27794.0318,27925.8594,10861680497.27,-0.4034,1.1326,113.1076,0,28102.3766,26489.98,-0.4218
2023-04-08,2023,2,4,April,8,5,Saturday,14,27920.5128,28159.8628,27883.3866,27947.7945,9373255556.0,0.0977,0.9902,27.2818,1,28036.1995,26742.8057,0.0785
2023-04-09,2023,2,4,April,9,6,Sunday,14,27952.3676,28532.83,27828.4814,28333.05,12175322950.95,1.3619,2.5198,380.6824,1,28055.3054,27014.3326,1.3785
2023-04-10,2023,2,4,April,10,0,Monday,15,28336.0282,29771.4639,28189.2708,29652.9801,19282400094.3,4.6476,5.5837,1316.9519,1,28321.4139,27315.0183,4.6586
2023-04-11,2023,2,4,April,11,1,Tuesday,15,29653.6796,30509.0837,29609.3014,30235.0589,20121259843.07,1.9606,3.0343,581.3793,1,28616.6952,27584.0553,1.963
2023-04-12,2023,2,4,April,12,2,Wednesday,15,30231.5816,30462.4809,29725.5734,30139.0529,18651929926.37,-0.3061,2.4375,92.5288,0,28896.848,27782.1059,-0.3175
2023-04-13,2023,2,4,April,13,3,Thursday,15,29892.7395,30539.8465,29878.6222,30399.0664,17487721001.39,1.6938,2.212,506.3269,1,29233.266,27970.539,0.8627
2023-04-14,2023,2,4,April,14,4,Friday,15,30409.5617,31005.608,30044.4975,30485.7,22659995079.31,0.2504,3.1606,76.1383,1,29598.9576,28174.1969,0.285
2023-04-15,2023,2,4,April,15,5,Saturday,15,30490.7493,30601.7402,30245.8819,30318.497,11940685377.62,-0.5649,1.1671,172.2523,0,29937.6293,28349.7205,-0.5485
2023-04-16,2023,2,4,April,16,6,Sunday,15,30315.9764,30555.5376,30157.8323,30315.3555,12854816416.5,-0.002,1.3119,0.621,0,30220.8158,28446.1013,-0.0104
2023-04-17,2023,2,4,April,17,0,Monday,16,30317.1457,30319.1966,29275.3711,29445.0449,17872186762.03,-2.8766,3.443,872.1008,0,30191.1108,28528.7402,-2.8709
2023-04-18,2023,2,4,April,18,1,Tuesday,16,29449.0917,30470.302,29154.8494,30397.5527,19480529496.02,3.2207,4.4669,948.461,1,30214.3242,28607.3694,3.2349
2023-04-19,2023,2,4,April,19,2,Wednesday,16,30394.1879,30411.0538,28669.8983,28822.6805,24571565420.76,-5.1704,5.7286,1571.5074,0,30026.271,28642.5509,-5.1809
2023-04-20,2023,2,4,April,20,3,Thursday,16,28823.6829,29076.401,28037.2573,28245.9873,21340360359.79,-2.0042,3.6052,577.6956,0,29718.6883,28644.8899,-2.0008
2023-04-21,2023,2,4,April,21,4,Friday,16,28249.2313,28349.9679,27177.3653,27276.9097,20759504329.87,-3.4419,4.1509,972.3216,0,29260.2896,28643.8724,-3.4309
2023-04-22,2023,2,4,April,22,5,Saturday,16,27265.895,27872.1432,27169.5711,27817.5009,13125734602.38,2.0231,2.5767,551.6059,1,28903.0045,28626.6566,1.9819
2023-04-23,2023,2,4,April,23,6,Sunday,16,27816.1448,27820.2445,27400.3137,27591.3846,12785446832.04,-0.808,1.5097,224.7602,0,28513.8658,28629.9266,-0.8129
2023-04-24,2023,2,4,April,24,0,Monday,17,27591.7295,27979.9819,27070.8495,27525.3395,17703288330.24,-0.2406,3.2949,66.39,0,28239.6222,28630.9477,-0.2394
2023-04-25,2023,2,4,April,25,1,Tuesday,17,27514.8724,28371.0777,27207.9326,28307.5981,17733373139.17,2.8811,4.2273,792.7257,1,27941.0572,28641.39,2.842
2023-04-26,2023,2,4,April,26,2,Wednesday,17,28300.0593,29995.8385,27324.549,28422.7009,31854242019.49,0.4334,9.4392,122.6416,1,27883.9173,28684.1504,0.4066
2023-04-27,2023,2,4,April,27,3,Thursday,17,28428.4643,29871.5464,28402.8874,29473.7862,27153445027.31,3.677,5.1662,1045.3219,1,28059.3171,28757.6722,3.698
2023-04-28,2023,2,4,April,28,4,Friday,17,29481.0135,29572.7917,28929.6085,29340.2625,17544464887.25,-0.4774,2.1817,140.751,0,28354.0818,28790.7329,-0.453
2023-04-29,2023,2,4,April,29,5,Saturday,17,29336.567,29452.4552,29088.0423,29248.4884,10662634332.91,-0.3002,1.2422,88.0787,0,28558.5086,28831.2304,-0.3128
2023-04-30,2023,2,4,April,30,6,Sunday,17,29245.5155,29952.0286,29114.0212,29268.807,14652199272.27,0.0796,2.8654,23.2915,1,28798.1404,28857.5745,0.0695
2023-05-01,2023,2,5,May,1,0,Monday,18,29227.104,29329.9362,27680.7926,28091.5688,18655599976.36,-3.8852,5.6425,1135.5352,0,28879.0303,28846.9256,-4.0222
2023-05-02,2023,2,5,May,2,1,Tuesday,18,28087.175,28881.2984,27924.1237,28680.537,16432924526.63,2.1126,3.4079,593.362,1,28932.3072,28862.9666,2.0966
2023-05-03,2023,2,5,May,3,2,Wednesday,18,28680.4944,29259.5333,28178.3892,29006.3077,19122972518.31,1.136,3.7696,325.8133,1,29015.6796,28903.5028,1.1359
2023-05-04,2023,2,5,May,4,3,Thursday,18,29031.3044,29353.1847,28694.039,28847.7116,15548678513.55,-0.6324,2.2705,183.5929,0,28926.2404,28926.1569,-0.5468
2023-05-05,2023,2,5,May,5,4,Friday,18,28851.4797,29668.9077,28845.5105,29534.384,17936566518.34,2.367,2.8539,682.9044,1,28953.9721,28971.3702,2.3803
2023-05-06,2023,2,5,May,6,5,Saturday,18,29538.859,29820.1266,28468.9674,28904.6239,15913866714.47,-2.1471,4.5742,634.2351,0,28904.8486,29000.053,-2.1323
2023-05-07,2023,2,5,May,7,6,Sunday,18,28901.6228,29157.5182,28441.368,28454.9783,11301355486.45,-1.5454,2.4779,446.6445,0,28788.5873,29017.6903,-1.5556
2023-05-08,2023,2,5,May,8,0,Monday,19,28450.4575,28663.2723,27310.1356,27694.2729,19122903752.39,-2.6579,4.7561,756.1846,0,28731.8308,29009.2396,-2.6734
2023-05-09,2023,2,5,May,9,1,Tuesday,19,27695.0681,27821.4006,27375.6007,27658.7747,14128593255.78,-0.131,1.6097,36.2934,0,28585.8647,28986.7638,-0.1282
2023-05-10,2023,2,5,May,10,2,Wednesday,19,27654.6368,28322.6883,26883.6699,27621.7562,20656025025.55,-0.1189,5.2035,32.8805,0,28388.0717,28919.0563,-0.1338
2023-05-11,2023,2,5,May,11,3,Thursday,19,27621.0869,27621.942,26781.827,27000.7883,16724343943.18,-2.2457,3.0416,620.2986,0,28124.2255,28811.2473,-2.2481
2023-05-12,2023,2,5,May,12,4,Friday,19,26987.6625,27055.6472,25878.4288,26804.9907,19313599897.31,-0.6769,4.3621,182.6718,0,27734.3121,28700.1119,-0.7252
2023-05-13,2023,2,5,May,13,5,Saturday,19,26807.769,27030.483,26710.8738,26784.0786,9999171605.08,-0.0884,1.1922,23.6905,0,27431.3771,28579.6123,-0.078
2023-05-14,2023,2,5,May,14,6,Sunday,19,26788.9743,27150.9768,26661.3549,26930.6378,10014858959.48,0.5288,1.8277,141.6636,1,27213.6142,28461.1102,0.5472
2023-05-15,2023,2,5,May,15,0,Monday,20,26931.3846,27646.3481,26766.0969,27192.6932,14413231792.03,0.9703,3.2685,261.3086,1,27141.9599,28356.9167,0.9731
2023-05-16,2023,2,5,May,16,1,Tuesday,20,27171.5146,27299.3048,26878.948,27036.6507,12732238815.9,-0.4963,1.547,134.8639,0,27053.0851,28247.6266,-0.5738
2023-05-17,2023,2,5,May,17,2,Wednesday,20,27035.4701,27465.9279,26600.1448,27398.802,15140006925.18,1.3439,3.2024,363.3319,1,27021.2345,28179.4185,1.3395
2023-05-18,2023,2,5,May,18,3,Thursday,20,27401.6502,27466.5276,26415.1015,26832.2093,15222938600.41,-2.0781,3.8371,569.4409,0,26997.1518,28060.5737,-2.0679
2023-05-19,2023,2,5,May,19,4,Friday,20,26826.7548,27128.6188,26700.2101,26890.1282,11258983300.89,0.2362,1.5969,63.3735,1,27009.3143,27996.1553,0.2159
2023-05-20,2023,2,5,May,20,5,Saturday,20,26888.8414,27155.159,26843.2774,27129.5863,7044911360.48,0.8953,1.1599,240.7449,1,27058.6725,27958.9419,0.8905
2023-05-21,2023,2,5,May,21,6,Sunday,20,27118.4232,27265.918,26706.9214,26753.8256,8647416920.95,-1.3445,2.0613,364.5976,0,27033.4136,27941.5058,-1.3851
2023-05-22,2023,2,5,May,22,0,Monday,21,26749.8932,27045.7351,26549.7348,26851.2776,11056770492.11,0.379,1.8542,101.3844,1,26984.64,27909.2984,0.3643
2023-05-23,2023,2,5,May,23,1,Tuesday,21,26855.9607,27434.6843,26816.1797,27225.7266,13697203142.64,1.3768,2.303,369.7659,1,27011.6508,27897.1098,1.3945
2023-05-24,2023,2,5,May,24,2,Wednesday,21,27224.6037,27224.6037,26106.5766,26334.8182,16299104428.23,-3.2683,4.1067,889.7855,0,26859.6531,27857.4257,-3.2723
2023-05-25,2023,2,5,May,25,3,Thursday,21,26329.4615,26591.5192,25890.5945,26476.2075,13851122696.86,0.5573,2.6621,146.746,1,26808.7957,27796.3794,0.5369
2023-05-26,2023,2,5,May,26,4,Friday,21,26474.1825,26916.6699,26343.9492,26719.291,12711619225.45,0.9258,2.1633,245.1085,1,26784.3904,27739.599,0.9181
2023-05-27,2023,2,5,May,27,5,Saturday,21,26720.1825,26888.8834,26621.1414,26868.3538,7892015141.24,0.5545,1.002,148.1713,1,26747.0715,27652.7513,0.5579
2023-05-28,2023,2,5,May,28,6,Sunday,21,26871.1588,28193.4485,26802.7517,28085.6474,14545229578.02,4.5197,5.1754,1214.4886,1,26937.3317,27610.9308,4.5306
2023-05-29,2023,2,5,May,29,0,Monday,22,28075.5921,28432.0387,27563.8772,27745.8844,15181308983.6,-1.1744,3.0922,329.7077,0,27065.1327,27560.844,-1.2097
2023-05-30,2023,2,5,May,30,1,Tuesday,22,27745.1236,28044.7598,27588.5028,27702.3488,13251081851.39,-0.1542,1.6445,42.7748,0,27133.2216,27508.6287,-0.1569
2023-05-31,2023,2,5,May,31,2,Wednesday,22,27700.5301,27831.6778,26866.4539,27219.6586,15656371534.37,-1.736,3.4845,480.8715,0,27259.6274,27479.565,-1.7424
2023-06-01,2023,2,6,June,1,3,Thursday,22,27218.4124,27346.1055,26671.7212,26819.9732,14678970414.58,-1.4639,2.4777,398.4392,0,27308.7367,27417.5462,-1.4684
2023-06-02,2023,2,6,June,2,4,Friday,22,26824.557,27303.8617,26574.6444,27249.5889,14837414999.85,1.5845,2.7185,425.032,1,27384.4936,27358.989,1.6018
2023-06-03,2023,2,6,June,3,5,Saturday,22,27252.3233,27317.0519,26958.0037,27075.1294,8385597470.09,-0.6502,1.3175,177.1939,0,27414.033,27299.9029,-0.6402
2023-06-04,2023,2,6,June,4,6,Sunday,22,27075.1221,27407.0186,26968.2241,27119.0672,9360912318.14,0.1623,1.6207,43.9451,1,27275.9501,27219.3923,0.1623
2023-06-05,2023,2,6,June,5,0,Monday,23,27123.11,27129.9826,25445.1675,25760.097,21513292646.48,-5.0253,6.2117,1363.013,0,26992.2662,27114.5748,-5.0111
2023-06-06,2023,2,6,June,6,1,Tuesday,23,25732.1089,27313.8207,25434.8671,27238.7837,21929670692.82,5.8552,7.302,1506.6749,1,26926.0426,27074.0349,5.7402
2023-06-07,2023,2,6,June,7,2,Wednesday,23,27235.6495,27332.181,26146.9889,26345.9989,19530045081.91,-3.2665,4.3516,889.6507,0,26801.234,27029.0925,-3.2776
2023-06-08,2023,2,6,June,8,3,Thursday,23,26347.6535,26797.5128,26246.6638,26508.2159,11904824295.26,0.6094,2.0907,160.5624,1,26756.6973,26990.7405,0.6157
2023-06-09,2023,2,6,June,9,4,Friday,23,26505.924,26770.2891,26339.3152,26480.3751,11015551640.28,-0.0964,1.626,25.5489,0,26646.8096,26952.6945,-0.105
2023-06-10,2023,2,6,June,10,5,Saturday,23,26481.7625,26531.0452,25501.8362,25851.241,19872933188.93,-2.381,3.8865,630.5215,0,26471.9684,26914.3762,-2.3759
2023-06-11,2023,2,6,June,11,6,Sunday,23,25854.0319,26203.4398,25668.9856,25940.1681,10732609602.85,0.3332,2.0672,86.1362,1,26303.5542,26885.5488,0.344
2023-06-12,2023,2,6,June,12,0,Monday,24,25934.2856,26087.9191,25675.1976,25902.4999,11677889997.4,-0.1226,1.5914,31.7857,0,26323.8975,26856.1628,-0.1452
2023-06-13,2023,2,6,June,13,1,Tuesday,24,25902.9409,26376.3521,25728.3656,25918.7284,14143474486.27,0.0609,2.5016,15.7875,1,26135.3182,26822.4325,0.0627
2023-06-14,2023,2,6,June,14,2,Wednesday,24,25920.2581,26041.8001,24902.1527,25124.6767,14265717765.8,-3.0693,4.3967,795.5814,0,25960.8436,26753.4986,-3.0636
2023-06-15,2023,2,6,June,15,3,Thursday,24,25121.6739,25735.3085,24797.1678,25576.394,15837384409.1,1.8101,3.7344,454.7201,1,25827.7262,26704.8234,1.7979
2023-06-16,2023,2,6,June,16,4,Friday,24,25575.2826,26463.1731,25245.3577,26327.4624,16324646965.41,2.941,4.7617,752.1798,1,25805.8815,26669.1121,2.9366
2023-06-17,2023,2,6,June,17,5,Saturday,24,26328.6794,26769.3945,26174.4916,26510.6764,11090276850.25,0.6913,2.2595,181.997,1,25900.0866,26658.3943,0.6959
2023-06-18,2023,2,6,June,18,6,Sunday,24,26510.4576,26675.9255,26325.8902,26336.213,9565695128.64,-0.6573,1.3204,174.2446,0,25956.6644,26639.9305,-0.6581
2023-06-19,2023,2,6,June,19,0,Monday,25,26335.4424,26984.6115,26312.8318,26851.0285,12826986222.15,1.9578,2.5509,515.5862,1,26092.1685,26630.6452,1.9548
2023-06-20,2023,2,6,June,20,1,Tuesday,25,26841.6635,28388.9684,26668.7917,28327.4883,22211859146.73,5.5355,6.4086,1485.8247,1,26436.277,26683.1007,5.4987
2023-06-21,2023,2,6,June,21,2,Wednesday,25,28311.311,30737.3292,28283.4108,30027.2965,33346760979.13,6.0611,8.6676,1715.9855,1,27136.6513,26788.968,6.0006
2023-06-22,2023,2,6,June,22,3,Thursday,25,29995.9358,30495.9984,29679.1574,29912.2817,20653160490.91,-0.2789,2.7232,83.6541,0,27756.0638,26878.5198,-0.383
2023-06-23,2023,2,6,June,23,4,Friday,25,29896.3834,31389.5381,29845.2145,30695.4694,24115570084.62,2.6729,5.1656,799.086,1,28380.0648,27023.8748,2.6183
2023-06-24,2023,2,6,June,24,5,Saturday,25,30708.7385,30804.1494,30290.1465,30548.6948,12147822495.52,-0.5212,1.6738,160.0436,0,28956.9246,27159.6244,-0.4782
2023-06-25,2023,2,6,June,25,6,Sunday,25,30545.1502,31041.2721,30327.9428,30480.2616,12703464114.44,-0.2124,2.3353,64.8886,0,29548.9315,27284.9901,-0.224
